acct,txn_count,total_amt_twd,avg_amt_twd,max_amt_twd,amt_twd_std,big_amt_count_twd,incoming_count,outgoing_count,incoming_amt_twd_sum,outgoing_amt_twd_sum,incoming_outgoing_ratio,hour_mean,night_ratio,interarrival_days_mean,interarrival_days_std,txn_count_7d,amt_twd_sum_7d,txn_count_30d,amt_twd_sum_30d,txn_count_90d,amt_twd_sum_90d,unique_channel,channel_type_mode,unique_counterparty,self_txn_ratio,ratio_twd,ratio_usd,ratio_other
3c75b9ae8ce55fa2bd6ae97156a267202e1f82fc7b2eae572dc580b5a010888d,49,49260.0,1005.3061224489796,10500.0,2032.4478284005393,2,36,13,31965.0,17295.0,2.769230769230769,16.183673469387756,0.08163265306122448,2.4583333333333335,8.838884914106682,15,10530.0,19,31570.0,48,49255.0,2,UNK,11,,1.0,0.0,0.0
0483982940f9ffae5f5d2745831a7da5e330a826d1625df612623768a7595f3f,205,254175.0,1239.878048780488,35500.0,2546.546413677901,1,47,158,49515.0,204660.0,0.2974683544303797,12.975609756097562,0.25365853658536586,0.5441176470588235,1.2448968564243879,20,12735.0,64,55715.0,190,197910.0,2,03,129,0.0,1.0,0.0,0.0
af54599be2b81d76bbddea765a2488d53f97a332404512f3a941ac1977c9839d,369,17660675.0,47860.907859078594,1450000.0,145115.56874262984,6,115,254,8522715.0,9137960.0,0.452755905511811,13.70460704607046,0.06504065040650407,0.32608695652173914,0.789697912817223,23,2514305.0,85,4765215.0,280,15864880.0,3,03,101,0.0,1.0,0.0,0.0
6c06c1d75b8697eec7b4a75459c7e86b44edf82da868361ea27815cff1d5ac36,160,1870500.0,11690.625,69500.0,12697.190779655495,7,34,126,751900.0,1118600.0,0.2698412698412698,12.75625,0.2125,0.7547169811320755,1.482885406312342,8,119900.0,25,338650.0,82,1277600.0,3,03,116,0.19047619047619047,0.9875,0.0125,-4.5102810375396984e-17
13d362c2057813e47f61d66f0ce8f346dfd46fbabca3fef414d347c48b550ec6,71,2825010.0,39788.873239436616,195000.0,41891.20650308012,2,20,51,1063405.0,1761605.0,0.39215686274509803,15.380281690140846,0.0,1.6,2.75786096485107,2,148500.0,19,732150.0,55,2309355.0,2,03,21,0.0,1.0,0.0,0.0
6bdc2a83abb3ad72f1b125cc56dff510732ccb6090b638e8b472c616e6808f5e,19,211250.0,11118.421052631578,42500.0,13338.292937236463,0,14,5,164900.0,46350.0,2.8,17.210526315789473,0.05263157894736842,6.444444444444445,6.509922040033986,2,14650.0,5,66800.0,12,138800.0,1,03,1,0.0,1.0,0.0,0.0
68e9f4ad7ccb48718fb99daf8b5c57c72c788c5a24dfba2b0eca799f89af5362,43,1679160.0,39050.232558139534,835000.0,125795.88200615527,1,14,29,367105.0,1312055.0,0.4827586206896552,14.465116279069768,0.046511627906976744,2.261904761904762,3.6025703819026402,19,472305.0,22,485055.0,40,1668810.0,3,03,15,0.0,1.0,0.0,0.0
2f9a1642b5199c30a0e52d3e19ffea790550e4b263a831944edea3affb2b3456,85,645540.0,7594.588235294118,44500.0,7289.190268397962,3,19,66,253900.0,391640.0,0.2878787878787879,12.352941176470589,0.25882352941176473,1.1666666666666667,4.173448296400823,24,241885.0,72,498735.0,83,601540.0,2,03,74,,1.0,0.0,0.0
ef658cf9c372c2452822815d26aafe924af1fd737ddc4435f551513dd2219696,87,8795940.0,101102.75862068965,3050000.0,389611.1769442191,3,37,50,2474605.0,6321335.0,0.74,15.379310344827585,0.022988505747126436,1.372093023255814,1.5944500186061354,4,107100.0,22,3505500.0,68,8363980.0,3,03,46,0.0,1.0,0.0,0.0
fcda5657bf0e29a3ca1b8c9411c1e22951458d80a1e20320910bd4414de52ef9,11,212400.0,19309.090909090908,46500.0,13070.612422182408,0,1,10,5950.0,206450.0,0.1,17.0,0.09090909090909091,8.5,8.922505876216116,1,7050.0,3,51050.0,11,212400.0,2,03,2,,1.0,0.0,0.0
c3a4f0d58181d70482d7bc1fa71db6a7a14cd2ec0b3c8950151b0e3c8eb39d28,103,404915.0,3931.21359223301,20500.0,3325.8038587493797,1,31,72,135465.0,269450.0,0.4305555555555556,8.466019417475728,0.5048543689320388,1.0,1.7632103933136027,2,5300.0,38,217015.0,99,394715.0,2,03,44,0.8,0.9611650485436893,0.0,0.03883495145631066
cee8eba52e7831cb3959cdb4210ce67eee8a6d300eaf9fefa88cb42aa27ece85,131,306620.0,2340.610687022901,30500.0,4184.927488706472,3,19,112,88505.0,218115.0,0.16964285714285715,11.580152671755725,0.24427480916030533,0.9230769230769231,1.3272071546093598,7,14275.0,20,101345.0,103,244795.0,2,03,52,0.5,0.9389312977099237,0.0,0.06106870229007633
8c6969fc536dea23a60ab0a083f08bbd5e89a9f36c362d02851d782031e24a70,13,28367500.0,2182115.3846153845,5000000.0,2222876.3287859545,0,8,5,28105000.0,262500.0,1.6,12.0,0.0,9.666666666666666,7.714606374608591,1,4950000.0,2,5002500.0,11,23866000.0,1,04,2,0.0,1.0,0.0,0.0
73b03f9272e1a87465b4086aad2d23967326994c19483d47fb4578040c9db8d4,48,286525.0,5969.270833333333,30500.0,6637.945079807112,1,18,30,88665.0,197860.0,0.6,15.020833333333334,0.16666666666666666,2.4468085106382977,3.3738670281154017,3,13410.0,13,63365.0,33,185025.0,2,03,26,0.0,1.0,0.0,0.0
a7413e4e28d9178c6bd7e3cfd453ae6a478deb603e55529e52070d7c96b108f4,93,156585.0,1683.7096774193549,15500.0,2173.425079877407,3,45,48,82365.0,74220.0,0.9375,16.172043010752688,0.0967741935483871,1.2826086956521738,2.0017908847572414,2,160.0,13,6310.0,63,87595.0,2,03,34,0.8888888888888888,1.0,0.0,0.0
877ceefa38dd64c6023e73792013d93c7f7bc8ffd5e6d27a179e195956cf738f,125,428550.0,3428.4,50500.0,9757.032277848004,6,9,116,41900.0,386650.0,0.07758620689655173,11.792,0.096,0.967741935483871,1.0663781408887418,8,14045.0,23,22255.0,90,247310.0,2,03,27,0.0,1.0,0.0,0.0
8c800048163691dd75aa8bc47f07e6cf5e6403a2bbef83a3732a576d8dc8d65a,40,3430000.0,85750.0,89500.0,3797.7726265637507,0,4,36,343000.0,3087000.0,0.1111111111111111,5.5,0.4,0.3333333333333333,0.7723284457212329,28,2401000.0,40,3430000.0,40,3430000.0,1,UNK,1,1.0,0.5,0.0,0.5
9b72b30d459f197095971371ab5ceb84205ff38400e4f40e9a3a23f6bc614831,44,726170.0,16503.863636363636,105000.0,25084.431887073937,2,6,38,409050.0,317120.0,0.15789473684210525,12.954545454545455,0.13636363636363635,2.511627906976744,2.548314971031566,1,19500.0,10,132915.0,37,606370.0,3,03,14,0.0,1.0,0.0,0.0
8947dedc2219a95a738429f2d1d6bec91d1557e18d09a8a10f8c1e75b7b5cffa,46,678025.0,14739.673913043478,205000.0,30077.575892315035,1,0,46,0.0,678025.0,0.0,13.891304347826088,0.0,2.6444444444444444,4.205816078823335,13,255900.0,21,357150.0,35,558400.0,2,03,15,0.8888888888888888,0.8260869565217391,0.0,0.17391304347826086
e8c657c9fd586f5087ea2430c83f6f24e61243d29ac41667584265acf667c5af,19,247665.0,13035.0,79500.0,19512.315911296184,1,13,6,237585.0,10080.0,2.1666666666666665,14.68421052631579,0.10526315789473684,5.5,6.4830094681949895,2,9455.0,4,55455.0,17,217115.0,3,04,7,0.0,1.0,0.0,0.0
df922f8c2c7522657ef71c852881d02eda0288a108b0f843e3acc9136838bdb6,20,218235.0,10911.75,65500.0,15665.96707541206,1,0,20,0.0,218235.0,0.0,13.55,0.05,5.052631578947368,7.427229812659528,3,51250.0,5,54350.0,17,212085.0,2,03,6,1.0,0.8,0.0,0.19999999999999996
6458307c532e4d7de32e0335c4148825129a92d6bccb58da2865c57db3f4bf0d,89,1263685.0,14198.707865168539,175000.0,35962.10227864954,4,47,42,138045.0,1125640.0,1.119047619047619,15.44943820224719,0.0,1.3181818181818181,1.8416974588081951,5,117305.0,13,195060.0,52,356085.0,2,03,49,0.125,0.9775280898876404,0.02247191011235955,5.551115123125783e-17
a3dd728cce1057b67642ac210897fb8fcad4b4b7654a4e21960be38da77954b9,130,1223010.0,9407.76923076923,50500.0,10281.305965169675,3,64,66,761975.0,461035.0,0.9696969696969697,15.615384615384615,0.07692307692307693,0.9147286821705426,1.0002422187270597,14,62420.0,40,198365.0,90,753430.0,2,UNK,27,,1.0,0.0,0.0
b6967650ac733e0a07b533af8f5f721fc69ca94eb10564e692d3ecfd72a59b87,20,242345.0,12117.25,76500.0,18855.53342453308,1,4,16,176000.0,66345.0,0.25,12.5,0.05,5.842105263157895,5.283760843847,3,5850.0,6,57100.0,16,197800.0,2,03,5,0.0,1.0,0.0,0.0
94cef88dd10a8a2f63b7a4ce35ca66f3281d86ad984cda5107b0f8c88c7687f2,276,1924370.0,6972.355072463768,68500.0,7180.2996947336605,8,224,52,1284515.0,639855.0,4.3076923076923075,15.246376811594203,0.018115942028985508,0.43272727272727274,0.7237005836928871,26,132460.0,84,533115.0,211,1374665.0,4,UNK,173,0.0,1.0,0.0,0.0
ba0d2862e33ad97401aa4328228127643385a8d6176a82fbea396134cf15abbe,56,767900000.0,13712500.0,27150000.0,9149144.2719574,0,0,56,0.0,767900000.0,0.0,10.714285714285714,0.0,2.1272727272727274,4.891619990140907,8,100000000.0,16,228600000.0,44,607200000.0,1,UNK,1,1.0,0.5,0.17857142857142858,0.3214285714285714
a8fddfe9383bc4af9fe9fc8916eb6684e6c7eb1b8b791b4592bb63e8b4247086,98,2542770.0,25946.632653061224,155000.0,31714.14135271447,1,47,51,1165335.0,1377435.0,0.9215686274509803,13.673469387755102,0.04081632653061224,1.2268041237113403,1.770741103318839,5,257000.0,22,709705.0,74,1901255.0,2,03,36,0.0,1.0,0.0,0.0
d66df2f6855da863fa2dfcbc87289dad99a8859b683d693dd5cae739dbf4ba67,130,461690.0,3551.4615384615386,38500.0,5927.1063519909585,4,45,85,130695.0,330995.0,0.5294117647058824,15.03076923076923,0.11538461538461539,0.6046511627906976,1.0783277320343843,13,24715.0,60,348065.0,130,461690.0,2,03,70,0.0,1.0,0.0,0.0
64f8bcc876894491542dc3b54e41f6e8c0fbb843beeff54ffce3c257f1ebf64a,53,489080.0,9227.924528301886,44500.0,9409.357527010949,1,10,43,144850.0,344230.0,0.23255813953488372,14.962264150943396,0.1320754716981132,1.9807692307692308,2.782933877279373,5,21850.0,24,237960.0,48,386280.0,3,03,42,0.0,1.0,0.0,0.0
05a4f698e45777151d0ce482d6dad21776a061cd7aaa54a69fc1043a4054e5dc,51,342825.0,6722.058823529412,50500.0,9226.076152756958,2,17,34,110005.0,232820.0,0.5,12.980392156862745,0.29411764705882354,2.4,3.901857223927904,1,9450.0,6,40450.0,27,226515.0,2,03,26,0.0,1.0,0.0,0.0
dbd109faed6a2ab77ead0851012911e1b83a805bb61e79290b737e1fbd52a31e,154,93705.0,608.474025974026,7550.0,1358.8665894110695,4,18,136,39455.0,54250.0,0.1323529411764706,15.396103896103897,0.03896103896103896,0.7843137254901961,0.9796694963003718,12,8130.0,36,25115.0,108,62810.0,2,03,48,0.0,1.0,0.0,0.0
ad986fa620eae62c95a6b3a614f5ec8772bc875aaee62ece044f030fd1ed2ea5,54,297290.0,5505.37037037037,40500.0,8473.958991658685,3,8,46,45095.0,252195.0,0.17391304347826086,14.12962962962963,0.09259259259259259,1.8679245283018868,2.1929759885831346,15,224200.0,27,253635.0,50,294570.0,2,03,11,,1.0,0.0,0.0
2ac8a7f69888c2b1bab46f510b55ed901fa9cae16941ebca16db7fa095f06ede,26,75510.0,2904.230769230769,13500.0,3731.4551296532277,1,6,20,38260.0,37250.0,0.3,15.76923076923077,0.11538461538461539,4.76,8.323060334596484,5,10215.0,18,45480.0,24,74155.0,2,03,2,0.0,1.0,0.0,0.0
15c434a00164b6f0fba146501df506a3c5e9012070c2f25b3934456c49c5d995,109,1028850.0,9438.990825688074,165000.0,18289.302641209888,1,23,86,215800.0,813050.0,0.26744186046511625,15.944954128440367,0.009174311926605505,1.1111111111111112,2.0155161363656102,14,85250.0,49,329820.0,83,754200.0,2,03,73,0.0,1.0,0.0,0.0
45f95b40ff4c28bdb2a20e4834a8814953ca10519141613fb40c81266775212c,34,639450.0,18807.352941176472,72500.0,16359.086680593538,1,12,22,336000.0,303450.0,0.5454545454545454,12.0,0.3235294117647059,3.242424242424242,5.420045566173216,2,11700.0,6,96700.0,26,406450.0,2,UNK,9,,1.0,0.0,0.0
f4fa1792907e4367806f3e5acaf4317020445247e970bc12e62327c5ef20489a,99,733335.0,7407.424242424242,50500.0,11385.649541930019,5,68,31,494415.0,238920.0,2.193548387096774,15.090909090909092,0.06060606060606061,1.183673469387755,2.5418028295360213,6,390.0,8,3505.0,62,542140.0,2,UNK,66,0.0,1.0,0.0,0.0
e6bd6ad0e45102d1c5c8a122f968c66753505c82ddd9c23174357657db220c84,245,3383715.0,13811.081632653062,225000.0,34643.92451044067,9,42,203,1205900.0,2177815.0,0.20689655172413793,11.66530612244898,0.2693877551020408,0.4918032786885246,1.3951468004788328,48,154365.0,139,733735.0,230,2574765.0,2,03,181,0.6666666666666666,0.9591836734693877,0.04081632653061224,4.85722573273506e-17
fd133fff2dd9d6dc1892ea2691b94dbb5e86bb81a0fb47758542e579ef77beff,46,3316550.0,72098.91304347826,355000.0,75873.75515298087,2,13,33,944550.0,2372000.0,0.3939393939393939,11.804347826086957,0.13043478260869565,2.2,4.8222966991409235,6,662000.0,10,734000.0,43,3073000.0,3,03,18,0.0,1.0,0.0,0.0
558d76441ae54aba3900ecfa9502e35e36cc5fcd54c07419c8f2810da2a51040,383,11796780.0,30800.992167101827,1050000.0,77983.8650796207,7,195,188,7240230.0,4556550.0,1.0372340425531914,13.33159268929504,0.18276762402088773,0.31413612565445026,0.5282160958247695,20,279950.0,91,2729595.0,278,9312665.0,3,03,47,0.9921259842519685,1.0,0.0,0.0
f853070a34ec2efd9c159bbce45c5b9ad05cc417e3d2e839a327ce61966180fa,60,808020.0,13467.0,105000.0,21011.995185962594,2,10,50,487600.0,320420.0,0.2,13.283333333333333,0.05,1.9661016949152543,2.504933763973337,8,82400.0,15,135650.0,52,780010.0,3,03,28,0.0,1.0,0.0,0.0
0ee6d4af38e9b0f911e4cee6c01085362887d0d7de91a2bca8918cbdc17e6c99,172,959560.0,5578.837209302325,27500.0,7016.695281619305,1,42,130,238330.0,721230.0,0.3230769230769231,11.69767441860465,0.23255813953488372,0.45614035087719296,1.179284560359969,42,340765.0,84,702605.0,172,959560.0,3,03,139,0.0,1.0,0.0,0.0
6465f90e255d5749ebdbc71a84d81e853190cea282230eb85b50e344073c85ec,35,1867200.0,53348.57142857143,105000.0,33154.52565530944,0,11,24,411700.0,1455500.0,0.4583333333333333,12.942857142857143,0.22857142857142856,2.8529411764705883,6.920029571408074,14,640000.0,18,902000.0,26,1429500.0,3,03,24,0.8,0.9428571428571428,0.0,0.05714285714285716
4201f2179658420fc1b03ad19b75416c9e8eb2626734af68b8609880a63b0131,65,69555.0,1070.076923076923,36500.0,4727.230003883393,1,35,30,57030.0,12525.0,1.1666666666666667,15.846153846153847,0.07692307692307693,1.8125,2.362907813126304,7,2520.0,21,9005.0,49,64560.0,2,03,9,0.0,1.0,0.0,0.0
0700b76335df547c55915a9a0afea0162be2a5763543b82f124696f2ec5d7a5f,28,52930.0,1890.357142857143,5050.0,1466.6375808804278,0,14,14,32920.0,20010.0,1.0,14.928571428571429,0.0,4.074074074074074,3.960632485678226,1,805.0,6,12955.0,22,43380.0,2,03,8,0.0,1.0,0.0,0.0
76daf4a80774cb728dfbff2139ad07999964aaf8863f4246ac5414964942d61c,36,1060600.0,29461.11111111111,67500.0,23480.439005116918,0,8,28,528000.0,532600.0,0.2857142857142857,16.22222222222222,0.0,0.42857142857142855,1.1449560558151999,20,620800.0,36,1060600.0,36,1060600.0,1,UNK,1,1.0,0.5,0.5,0.0
911ef58db0bb3bab8d17fefd7a25ed757225c778f2956a5fec9d56b7c49b8f36,98,3858675.0,39374.23469387755,1050000.0,141280.85373152763,2,23,75,877660.0,2981015.0,0.30666666666666664,12.5,0.1836734693877551,1.0721649484536082,2.3946442963083103,10,1976400.0,36,2314720.0,90,3644670.0,3,03,58,0.0,1.0,0.0,0.0
a2304fb001e54f9ad9f16b79c50775650fd4852f318b6681ad8e5655f1d7abfe,218,2402555.0,11020.894495412844,105000.0,14842.0049154579,5,74,144,523355.0,1879200.0,0.5138888888888888,14.972477064220184,0.2018348623853211,0.5483870967741935,0.8599686026887922,6,29750.0,38,635150.0,170,1993305.0,2,03,144,0.0,1.0,0.0,0.0
b2e5381df156de5a602b2e6832cedefb205824df7d95308e3a9a3bea3add69c7,541,10696920.0,19772.49537892791,275000.0,23377.86909630078,12,447,94,6712540.0,3984380.0,4.75531914893617,16.11829944547135,0.029574861367837338,0.21851851851851853,0.6449674091301837,30,605355.0,178,3531835.0,347,7325815.0,4,UNK,299,0.0,1.0,0.0,0.0
6c4082d5ba38654327bcfc0de37f2741729ee0d979cd764ac0b0428edd7a13cd,53,2458830.0,46393.018867924526,1050000.0,142809.87758521287,1,27,26,1841175.0,617655.0,1.0384615384615385,12.849056603773585,0.03773584905660377,2.1538461538461537,4.24903502486552,1,39500.0,10,183205.0,43,1272830.0,3,03,13,0.8214285714285714,0.9622641509433962,0.0,0.037735849056603765
242d3b724b8d63ebd6a16e2771099b611033310094d12227b84122c954c93270,37,873530.0,23608.91891891892,185000.0,32331.285913164647,1,8,29,423450.0,450080.0,0.27586206896551724,16.864864864864863,0.0,2.861111111111111,5.172193664354352,4,90800.0,6,168800.0,36,863030.0,2,UNK,7,0.9090909090909091,0.7297297297297297,0.0,0.2702702702702703
275a8ede034114b3f7515252e0068040ead66f60e875c3b1fe14f217d882bd33,7,2770.0,395.7142857142857,2050.0,729.9453665139864,0,0,7,0.0,2770.0,0.0,11.428571428571429,0.0,10.0,8.366600265340756,1,115.0,5,2510.0,7,2770.0,1,03,3,0.0,1.0,0.0,0.0
eb7947703869fee1914d7d215cdf7077bc84ee193580b855a9ca0157ecf97943,32,641865.0,20058.28125,60500.0,21734.19116275073,0,5,27,294500.0,347365.0,0.18518518518518517,13.6875,0.0625,3.3548387096774195,3.271578488505452,2,51115.0,9,169515.0,25,513665.0,2,03,10,0.0,1.0,0.0,0.0
77bdca0830ef848a11beff7603813aca9e9bd06c3db99572e654a17f9f6199df,35,244200.0,6977.142857142857,52500.0,12967.696022272052,1,8,27,171160.0,73040.0,0.2962962962962963,15.885714285714286,0.05714285714285714,3.411764705882353,5.990485623350168,8,10360.0,15,67480.0,32,196550.0,2,03,21,0.0,1.0,0.0,0.0
095e2f1c3d5b589765f394cde2f08a2f04d9cb56243b1b5886d63649ad14fcf2,28,306105.0,10932.32142857143,80500.0,17071.77839475208,1,14,14,223345.0,82760.0,1.0,15.285714285714286,0.0,4.037037037037037,5.221858507064919,4,2425.0,7,59925.0,22,263410.0,2,03,4,0.0,1.0,0.0,0.0
ad4304951a3441899db950cd4438933aa577992e62844f8e5b3420dd503d761f,77,864785.0,11230.974025974027,42500.0,16531.945411976765,0,58,19,396575.0,468210.0,3.0526315789473686,15.844155844155845,0.16883116883116883,1.4605263157894737,2.1443929333570324,12,130185.0,28,229660.0,55,432855.0,2,UNK,33,0.0,1.0,0.0,0.0
30105128a7c86d3f2800d2d97a6184863c362d2e7f50f38cb0ec28a6fb72da1d,51,25552955.0,501038.3333333333,5000000.0,929661.0058035493,1,23,28,12000650.0,13552305.0,0.8214285714285714,12.313725490196079,0.0,2.14,4.52661066159137,6,5965000.0,12,9649500.0,45,25110955.0,3,UNK,17,0.8636363636363636,0.8235294117647058,0.09803921568627451,0.07843137254901965
7a428e431fdb7723cc479cc800958e0f86e0514ef95210b541c960c5c15beea6,56,6296580.0,112438.92857142857,1550000.0,289268.2271128528,2,21,35,3185260.0,3111320.0,0.6,13.696428571428571,0.03571428571428571,1.9454545454545455,3.307780848456279,4,76550.0,23,3872700.0,45,5155620.0,4,UNK,23,0.5161290322580645,0.8571428571428571,0.14285714285714285,5.551115123125783e-17
5a8be5875ee86695f39cd56535d05f9926f4984f2152a004597c739c3a7502f2,50,4666605.0,93332.1,815000.0,174115.33623824513,2,26,24,966915.0,3699690.0,1.0833333333333333,13.96,0.04,2.142857142857143,3.020761493398643,7,916495.0,16,1902235.0,42,4335055.0,2,04,12,0.0,1.0,0.0,0.0
931fc3b8c00e8b95260cc188f11d171b3ee09538467ef58b0431421c95ef2652,81,469375.0,5794.753086419753,45500.0,10639.457690045654,4,49,32,170940.0,298435.0,1.53125,15.320987654320987,0.024691358024691357,1.5,1.5344153217909533,5,12950.0,23,116525.0,62,357030.0,3,UNK,29,0.0,1.0,0.0,0.0
fe234b94458f7bd6b71561f61eab1ce35e63531715f9c3169af21906ed909075,53,71445.0,1348.0188679245282,3550.0,817.9508516964828,1,19,34,29365.0,42080.0,0.5588235294117647,15.660377358490566,0.1320754716981132,2.173076923076923,2.1577144211824195,4,4155.0,13,16920.0,37,46860.0,2,03,24,,1.0,0.0,0.0
b3276f7627aa1020805186bc5d35cc71c7fe15b8b60a9cf50942b34e07bcffbd,242,2606085.0,10768.946280991735,105000.0,13939.675927506612,13,40,202,609390.0,1996695.0,0.19801980198019803,13.293388429752065,0.09504132231404959,0.49377593360995853,1.0046572050132632,13,42195.0,66,655615.0,179,2040210.0,2,03,178,0.0,1.0,0.0,0.0
7c2ff6e9d48e1c3b4150dbc1544c24d41b0c7ca85d430fada8b8cc11d80efebf,40,168800.0,4220.0,20500.0,4531.0126507245195,1,32,8,134060.0,34740.0,4.0,14.65,0.025,2.2051282051282053,3.6141497302414836,3,9650.0,21,48220.0,40,168800.0,1,03,3,0.0,1.0,0.0,0.0
49a5a279dfaa1522c2d40307745f133b67c773e0bd28316cd39a09540dba338d,21,143810.0,6848.0952380952385,75500.0,17135.69654815573,1,2,19,5245.0,138565.0,0.10526315789473684,10.857142857142858,0.0,5.25,5.077038092182654,2,710.0,3,2660.0,17,142290.0,3,01,10,0.0,1.0,0.0,0.0
48f3d26d1b448838fc784ed1d20b6ee81ace13288243416e91b1f9061ebc837c,250,1642725.0,6570.9,69500.0,11319.642020483136,8,40,210,864600.0,778125.0,0.19047619047619047,15.976,0.128,0.4779116465863454,0.7728469417601415,9,42835.0,35,222140.0,182,1173945.0,3,03,159,0.0,1.0,0.0,0.0
e87ff4c30aecddd071ad774cf76e83f2b0afe3e9a271874c617858906b252c12,33,717900.0,21754.545454545456,155000.0,30090.289556070777,1,4,29,229500.0,488400.0,0.13793103448275862,15.272727272727273,0.15151515151515152,3.71875,2.580752265922577,2,21050.0,9,102700.0,24,521400.0,2,04,1,0.0,1.0,0.0,0.0
3beb628f63ffcfd548b7db9e5d5de8bdeb5e7c338b5eea381583f3467ff1621a,64,148360.0,2318.125,26500.0,3841.877176341695,2,42,22,89905.0,58455.0,1.9090909090909092,12.390625,0.375,1.6507936507936507,3.984480903409685,1,5050.0,3,6775.0,35,99090.0,2,04,2,0.0,1.0,0.0,0.0
d67f363e954901533aec82b3dd7b7787745531558199be873131656c8608b035,35,368000.0,10514.285714285714,195000.0,32791.40086666501,1,7,28,229345.0,138655.0,0.25,16.34285714285714,0.0,3.3823529411764706,4.49925721736615,7,17700.0,11,231900.0,28,355530.0,3,03,12,0.0,1.0,0.0,0.0
fcb59ca554ad0fabffc486cc1f4c1e561c4dcadeddb9d99603ea7119f523b8b5,137,1863515.0,13602.299270072992,605000.0,55021.598018730605,2,50,87,335980.0,1527535.0,0.5747126436781609,14.291970802919709,0.16058394160583941,0.8308823529411765,1.1323861863099236,8,86455.0,31,249985.0,99,709005.0,3,03,57,0.0,1.0,0.0,0.0
32e6bf3ca071af026794f4df028f3cdaa43ddd499bac10d44461c86c363c6052,53,1981665.0,37389.90566037736,805000.0,113381.84313369922,1,30,23,588500.0,1393165.0,1.3043478260869565,13.11320754716981,0.0,2.25,3.463394005771749,4,14600.0,19,126750.0,40,728750.0,2,UNK,16,0.7741935483870968,0.7735849056603774,0.22641509433962265,-5.551115123125783e-17
ab1e7c8eb3a8fd6da498f20f8422d20589b8fd156dec8d771db23718e17256ab,66,780000.0,11818.181818181818,50500.0,12856.789006841234,2,39,27,300605.0,479395.0,1.4444444444444444,16.181818181818183,0.015151515151515152,1.8307692307692307,2.3423361119912873,9,43205.0,19,132960.0,49,574045.0,2,03,34,0.0,1.0,0.0,0.0
7d1b971c6ef03ff8d81a1d8bdde098d53da8f3eb972aed27d8f16189ae867e15,53,2828195.0,53362.16981132075,295000.0,82034.08890111472,4,26,27,2449785.0,378410.0,0.9629629629629629,12.283018867924529,0.03773584905660377,2.173076923076923,3.3996606165457623,11,1177420.0,19,1865620.0,45,2731060.0,3,03,17,0.32432432432432434,0.8867924528301887,0.11320754716981132,-2.7755575615628914e-17
14507e46d023d236264af48976e0964a2f7d499f100144d408ed001f10e5e0db,286,12452400.0,43539.86013986014,405000.0,59626.77012104621,12,100,186,1665310.0,10787090.0,0.5376344086021505,16.06993006993007,0.05944055944055944,0.41754385964912283,1.09626812654928,37,274785.0,106,3456835.0,233,9899990.0,4,04,141,0.024242424242424242,0.993006993006993,0.0,0.006993006993006978
c710126837bb412f6abd6f7e630358353f8ab9ee22b73de141e6cef0ec2b2076,57,987570.0,17325.78947368421,255000.0,38442.75479515746,1,12,45,590185.0,397385.0,0.26666666666666666,12.894736842105264,0.0,2.125,2.508621497592217,4,8055.0,17,343110.0,40,838370.0,3,03,23,0.175,1.0,0.0,0.0
63f0ea3813150caafeddc2e22c376c94f56b9ed15128fdba088222c195ebb1bc,37,19225.0,519.5945945945946,7250.0,1183.4368372447036,1,3,34,1950.0,17275.0,0.08823529411764706,13.432432432432432,0.0,3.111111111111111,2.7126979483035263,1,7250.0,7,9695.0,30,16970.0,1,03,4,0.0,1.0,0.0,0.0
caa9ff2aadf58b78c9c59ae5ae768623e0ed6126966a7088e7042ab49a53b618,64,1773855.0,27716.484375,155000.0,34029.76128215399,1,18,46,419855.0,1354000.0,0.391304347826087,15.109375,0.046875,1.8412698412698412,2.610193103759661,11,623405.0,21,926955.0,55,1680105.0,3,03,30,0.5,0.96875,0.0,0.03125
517fe04082ee9abb336e1987b6c5a6de956d699e7c197ffc8348f488821fb301,41,929215.0,22663.780487804877,335000.0,66836.43060469051,2,10,31,634715.0,294500.0,0.3225806451612903,12.0,0.3170731707317073,2.85,5.437523946307425,1,10500.0,13,866850.0,23,888500.0,2,03,34,,1.0,0.0,0.0
8705677229f0c86aaa206e49fec175d582eaf0e54f653a1f88af4739d36e088d,17,119320.0,7018.823529411765,60500.0,16225.45333817862,1,0,17,0.0,119320.0,0.0,14.529411764705882,0.0,6.5,6.742897497861485,1,10500.0,2,11005.0,14,82565.0,1,03,2,0.0,1.0,0.0,0.0
0ab81e63225c595b0f2c6799821b53677e5a2b151acaf566510140a4acc22bee,39,3399500.0,87166.66666666667,235000.0,39499.3892913038,2,31,8,2829500.0,570000.0,3.875,14.717948717948717,0.07692307692307693,3.1315789473684212,2.232088497610798,3,206000.0,9,881000.0,28,2405000.0,2,03,2,0.0,1.0,0.0,0.0
f0c583e79d3c4808a7afae9101ecbea0b9602f9c24b655a906356723fa8b4760,22,2800.0,127.27272727272727,205.0,27.933904673407735,0,0,22,0.0,2800.0,0.0,13.409090909090908,0.0,5.0,4.277849927241488,2,210.0,6,650.0,15,1745.0,1,03,1,0.0,1.0,0.0,0.0
23b4128580907dd6a0e555ef542c499a6db920e1c903dc830cd1da68767fb411,208,1318365.0,6338.2932692307695,60500.0,10345.939544969659,9,69,139,524905.0,793460.0,0.49640287769784175,10.211538461538462,0.35096153846153844,0.5507246376811594,1.7615325841910325,1,15.0,11,79565.0,114,830015.0,2,03,45,,1.0,0.0,0.0
